t,x,truth,obs,err_stdv
0,0,-19.90090330098553,0.05
0,1,-20.06436790136893,0.05
0,2,-20.003975257043415,0.05
0,3,-20.033426985212476,0.05
0,4,-19.989489322565504,0.05
0,5,-19.98494253832747,0.05
0,6,-19.98506990450457,0.05
0,7,-19.948182189075137,0.05
0,8,-20.00530350556941,0.05
0,9,-19.977909969075366,0.05
0,10,-19.975779455808667,0.05
0,11,-19.899695401649794,0.05
0,12,-19.903960001823574,0.05
0,13,-19.8703720202352,0.05
0,14,-19.906952131684275,0.05
0,15,-19.905348307794394,0.05
0,16,-19.967994953510658,0.05
0,17,-19.881873366536517,0.05
0,18,-19.93138473199635,0.05
0,19,-19.784990228927725,0.05
0,20,-19.831802204840844,0.05
0,21,-19.81678355882138,0.05
0,22,-19.98215622427078,0.05
0,23,-19.811878171532523,0.05
0,24,-19.76827645166899,0.05
0,25,-19.79587851866649,0.05
0,26,-19.768455639097642,0.05
0,27,-19.863483079449693,0.05
0,28,-19.636534836686735,0.05
0,29,-19.674463199639863,0.05
0,30,-19.649609266378363,0.05
0,31,-19.50774909970226,0.05
0,32,-19.511996757565417,0.05
0,33,-19.591645762228527,0.05
0,34,-19.566021005694108,0.05
0,35,-19.458271862707726,0.05
0,36,-19.485316832491094,0.05
0,37,-19.414469650213626,0.05
0,38,-19.458904542362333,0.05
0,39,-19.37304535349031,0.05
0,40,-19.370733545484306,0.05
0,41,-19.40057362474587,0.05
0,42,-19.247363610688684,0.05
0,43,-19.293466129099357,0.05
0,44,-19.286324447978746,0.05
0,45,-19.15652517859408,0.05
0,46,-19.134326376791726,0.05
0,47,-19.131919579017058,0.05
0,48,-19.148667399030927,0.05
0,49,-19.109839272092895,0.05
0,50,-19.05547281268532,0.05
0,51,-19.0033911967676,0.05
0,52,-18.869053205158522,0.05
0,53,-18.929033743168116,0.05
0,54,-18.980640431031656,0.05
0,55,-18.82344779951606,0.05
0,56,-18.81182795262803,0.05
0,57,-18.733817898926393,0.05
0,58,-18.752668672516698,0.05
0,59,-18.706681973745557,0.05
0,60,-18.602751596931377,0.05
0,61,-18.554725604952388,0.05
0,62,-18.463543950738103,0.05
0,63,-18.5390529044166,0.05
0,64,-18.373288382148107,0.05
0,65,-18.400346307763808,0.05
0,66,-18.409455917065515,0.05
0,67,-18.2201865454565,0.05
0,68,-18.13325541897077,0.05
0,69,-18.17110300691198,0.05
0,70,-18.11255160853483,0.05
0,71,-17.9915932637043,0.05
0,72,-17.94375036762201,0.05
0,73,-18.013641884497655,0.05
0,74,-17.833511359890355,0.05
0,75,-17.74525090341128,0.05
0,76,-17.861374415617355,0.05
0,77,-17.684010831732884,0.05
0,78,-17.69098357830642,0.05
0,79,-17.636988155117333,0.05
0,80,-17.54927878895648,0.05
0,81,-17.479024180350894,0.05
0,82,-17.462538604436183,0.05
0,83,-17.388928310158484,0.05
0,84,-17.19155864694175,0.05
0,85,-17.275607905103207,0.05
0,86,-17.152679901743902,0.05
0,87,-17.16057587890976,0.05
0,88,-17.082900047994727,0.05
0,89,-16.995475277759667,0.05
0,90,-16.879844301410458,0.05
0,91,-16.832814655696215,0.05
0,92,-16.77667231724354,0.05
0,93,-16.661852827161425,0.05
0,94,-16.696803908665768,0.05
0,95,-16.57107822377383,0.05
0,96,-16.508566980982117,0.05
0,97,-16.393542375905056,0.05
0,98,-16.241825714367,0.05
0,99,-16.157183467165503,0.05
0,100,-16.0929634704192,0.05
0,101,-16.124583741243967,0.05
0,102,-16.034369225239057,0.05
0,103,-15.948867057272327,0.05
0,104,-15.772681040113255,0.05
0,105,-15.806462715876535,0.05
0,106,-15.700724976450665,0.05
0,107,-15.674389898290508,0.05
0,108,-15.570797513263964,0.05
0,109,-15.453435876975488,0.05
0,110,-15.431243977527076,0.05
0,111,-15.379487007665153,0.05
0,112,-15.237972372790118,0.05
0,113,-15.085670635118557,0.05
0,114,-15.134657557501956,0.05
0,115,-14.962241509448875,0.05
0,116,-14.925985428038286,0.05
0,117,-14.838739769707304,0.05
0,118,-14.720033766356865,0.05
0,119,-14.794891705765348,0.05
0,120,-14.574776193771774,0.05
0,121,-14.538934499579957,0.05
0,122,-14.395280099927861,0.05
0,123,-14.342100383129395,0.05
0,124,-14.226891591902959,0.05
0,125,-14.087665107100797,0.05
0,126,-14.069001824437471,0.05
0,127,-14.007979304129218,0.05
0,128,-13.800907352262554,0.05
0,129,-13.792359769429192,0.05
0,130,-13.728471465691488,0.05
0,131,-13.58549457409303,0.05
0,132,-13.522610573654552,0.05
0,133,-13.492708841660837,0.05
0,134,-13.295685429650765,0.05
0,135,-13.22760343783173,0.05
0,136,-13.166649657141157,0.05
0,137,-12.927349226477519,0.05
0,138,-12.901018684724905,0.05
0,139,-12.71609860686414,0.05
0,140,-12.746382964904488,0.05
0,141,-12.689504185685307,0.05
0,142,-12.479896395087035,0.05
0,143,-12.539089145993655,0.05
0,144,-12.356290662770629,0.05
0,145,-12.332518655237713,0.05
0,146,-12.170480878360403,0.05
0,147,-12.098039732168605,0.05
0,148,-12.041010116108467,0.05
0,149,-11.892149938110366,0.05
0,150,-11.784405374939555,0.05
0,151,-11.714477171216306,0.05
